trade_licence_no,business_name,proprietor_name,trade_category,business_address,ward_name,ward_no,pin_code,pan,gstin,mobile,email,licence_issue_date,licence_expiry_date,licence_status,num_employees,annual_turnover
BBMP/560058/0554,Star Steel Group,Ramesh Reddy,FACTORY,"1st Cross, BEL Road, Bengaluru, B'lore",BEL Road,173,560058,PKHHK2793D,29PKHHK2793D9ZI,,,2013-05-20,2027-05-20,SUSPENDED,182,34598537.0
BBMP/560100/0555,Lakshmi Paper Pvt.Ltd,Rajesh Rao,FACTORY,"2nd Cross, Kudlu Gate, Bengaluru, B'lore",Kudlu Gate,160,560100,VNHHR8669O,29VNHHR8669O3ZR,9195906177,,2011-11-20,2027-11-20,ACTIVE,275,30950722.0
BBMP/560100/0556,Shree Rubber Inds,Priya Sharma,FACTORY,"636/3, 3rd Main, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,162,560100,EMLPD1356D,,9616128126,,1993-05-22,2027-05-22,ACTIVE,765,1228470.0
BBMP/560058/0558,Global Metals Factory,Suresh Sharma,FOOD,"Service Road, Peenya Industrial Area, Bengaluru, B'lore",Peenya Industrial Area,34,560058,DKTHS9659C,,9871942302,,1995-02-10,2027-02-10,ACTIVE,252,35880150.0
BBMP/560100/0559,Shree Plastics Traders,Rajesh Reddy,FACTORY,"961/3, Main Road, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,153,560100,XWYFB7059H,,,,1992-05-12,2027-05-12,ACTIVE,59,13882384.0
BBMP/560100/0560,Garments Bengaluru Mfr,Rajesh Rao,GARMENT,"Ring Road, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,111,560100,CRZPB4055Z,29CRZPB4055Z5ZL,9438911523,,2003-04-10,2027-04-10,ACTIVE,777,30476987.0
BBMP/560058/0562,Electricals Infosys Enterprises,Suresh Kumar,FACTORY,"225/5, Industrial Road, BEL Road, Bengaluru, B'lore",BEL Road,51,560058,AXBAC0437O,29AXBAC0437O3ZQ,,,2014-01-08,2027-01-08,ACTIVE,102,21770658.0
BBMP/560100/0563,Mahalaxmi Textiles Mfg,Anitha Kumar,CHEMICAL,"Main Road, Electronic City Phase 1, Bengaluru, B'lore",Electronic City Phase 1,180,560100,ATFPY3282E,,,,2011-05-20,2027-05-20,CANCELLED,308,45578278.0
BBMP/560100/0564,Titan Rubber & Co,Priya Rao,FACTORY,"845/8, Factory Road, Bommanahalli, Bengaluru, 560100",Bommanahalli,194,560100,TVHPA6263M,29TVHPA6263M7Z0,9635400228,,1997-07-04,2027-07-04,ACTIVE,73,22763622.0
BBMP/560100/0565,Pumps JSW Group,Rajesh Reddy,FOOD,"Ring Road, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,57,560100,TXDFI3718W,29TXDFI3718W3ZH,9541038722,,2017-08-08,2027-08-08,ACTIVE,365,36185769.0
BBMP/560100/0566,Srinivasa Pharmaceuticals Factory,Suresh Nair,PHARMA,"638/8, Service Road, Electronic City Phase 1, Bengaluru, 560100",Electronic City Phase 1,157,560100,AGAHW9354B,29AGAHW9354B9ZO,9300172000,,1992-06-23,2027-06-23,SUSPENDED,582,49902320.0
BBMP/560058/0567,Wipro Garments Pvt Ltd,Priya Kumar,FACTORY,"257/6, Main Road, BEL Road, Bengaluru, 560058",BEL Road,153,560058,MEZPM6305K,29MEZPM6305K8ZR,9526640404,,1992-06-11,2027-06-11,SUSPENDED,146,38410057.0
BBMP/560100/0569,Furniture Raghavendra Limited,Rajesh Nair,FACTORY,"Ring Road, Bommanahalli, Bengaluru, 560100",Bommanahalli,124,560100,QYLCE8420K,,9815432129,,2018-09-08,2027-09-08,ACTIVE,316,19211789.0
BBMP/560058/0570,United Motors Pvt.Ltd,Ramesh Rao,FACTORY,"Ring Road, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,154,560058,URBFL6344Z,,9202194860,,2002-03-15,2027-03-15,ACTIVE,97,39642395.0
BBMP/560058/0572,Electricals Sunrise Mfr,Ramesh Reddy,FACTORY,"Main Road, Peenya, Bengaluru, B'lore",Peenya,161,560058,,,9344189920,,2010-05-06,2027-05-06,ACTIVE,512,25516571.0
BBMP/560058/0573,Sunrise Electricals Private Limited,Ramesh Sharma,FACTORY,"Industrial Road, Rajajinagar Industrial Estate, Bengaluru, 560058",Rajajinagar Industrial Estate,124,560058,,,9382173100,,1990-09-28,2027-09-28,ACTIVE,797,12074207.0
BBMP/560058/0574,Mahalaxmi Leather & Co,Rajesh Reddy,CHEMICAL,"315/2, Industrial Road, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,165,560058,TCCHW6898D,29TCCHW6898D9ZE,,,1995-09-27,2027-09-27,ACTIVE,149,13019603.0
BBMP/560058/0575,United Engineering P Limited,Suresh Reddy,FACTORY,"715/7, 3rd Main, Peenya, Bengaluru, B'lore",Peenya,85,560058,MBMHH0148O,29MBMHH0148O8ZV,9311777140,,2022-05-21,2027-05-21,ACTIVE,588,12178735.0
BBMP/560100/0577,Printing JSW Limited,Suresh Sharma,FOOD,"408/1, 2nd Cross, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,129,560100,VZMPI6503Z,,,,2004-06-03,2027-06-03,ACTIVE,600,49333814.0
BBMP/560100/0578,Karnataka Printing Mfg,Anitha Rao,FACTORY,"2nd Cross, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,113,560100,QQSCJ6873F,,9551491983,,2008-02-15,2027-02-15,ACTIVE,26,31253870.0
BBMP/560100/0579,Pumps Raghavendra Limited,Suresh Nair,PHARMA,"537/9, Factory Road, Hosur Road, Bengaluru, B'lore",Hosur Road,90,560100,PYACI8384H,29PYACI8384H7ZZ,9999649964,,2002-06-27,2027-06-27,SUSPENDED,491,1725361.0
BBMP/560100/0580,Srinivasa Foundry Ltd,Anitha Kumar,FACTORY,"165/3, Industrial Road, Neeladri Nagar, Bengaluru, B'lore",Neeladri Nagar,78,560100,EVNFI6443A,29EVNFI6443A7ZJ,9741433428,,2015-08-16,2027-08-16,ACTIVE,428,48810502.0
BBMP/560058/0582,Balaji Ceramics Co,Rajesh Reddy,FACTORY,"205/2, 3rd Main, Rajajinagar Industrial Estate, Bengaluru, 560058",Rajajinagar Industrial Estate,89,560058,FUZCO6937C,29FUZCO6937C8ZU,9378522724,,2017-08-10,2027-08-10,ACTIVE,252,9064459.0
BBMP/560100/0584,Plastics Peoples Group,Rajesh Reddy,CHEMICAL,"25/9, Industrial Road, Kudlu Gate, Bengaluru, B'lore",Kudlu Gate,67,560100,VBCAZ7327R,,9769766418,,2021-03-20,2027-03-20,CANCELLED,743,22930425.0
BBMP/560100/0585,Infosys Cables Limited,Ramesh Rao,FACTORY,"687/6, Service Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,57,560100,PVMPA9925F,,9895713965,,1997-10-01,2027-10-01,ACTIVE,794,22055398.0
BBMP/560058/0586,New Paper & Co,Anitha Kumar,FACTORY,"28/6, Main Road, Peenya, Bengaluru, 560058",Peenya,117,560058,,,9161006516,,2011-06-13,2027-06-13,CANCELLED,504,11126295.0
BBMP/560100/0588,Shree Plastics Mfrs,Priya Nair,FOOD,"Ring Road, Bommanahalli, Bengaluru, 560100",Bommanahalli,194,560100,PVZPZ4431N,,9259529718,,2022-02-17,2027-02-17,ACTIVE,606,27455670.0
BBMP/560058/0589,Modern Rubber & Co,Priya Kumar,CHEMICAL,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",Rajajinagar Industrial Estate,13,560058,,,9180364955,,1996-11-19,2027-11-19,ACTIVE,408,10650695.0
BBMP/560100/0590,Indian Pumps Mfg,Priya Reddy,FACTORY,"Main Road, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,158,560100,AGNCS2437L,29AGNCS2437L1ZS,,,2014-08-17,2027-08-17,ACTIVE,279,19667927.0
BBMP/560058/0591,Janatha Pumps Ltd,Rajesh Nair,FACTORY,"3rd Main, Yeshwanthpur, Bengaluru, 560058",Yeshwanthpur,175,560058,PXSAL6356Y,,9139030404,,2018-06-21,2027-06-21,ACTIVE,500,7786123.0
BBMP/560058/0593,United Ceramics Pvt Ltd,Anitha Rao,FACTORY,"914/3, 1st Cross, Rajajinagar Industrial Estate, Bengaluru, 560058",Rajajinagar Industrial Estate,44,560058,,,,,1992-11-03,2027-11-03,SUSPENDED,99,30290986.0
BBMP/560058/0594,Indian Foundry Co,Ramesh Rao,PRINTING,"3rd Main, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,131,560058,,,9226636360,,2013-06-12,2027-06-12,ACTIVE,365,11889572.0
BBMP/560100/0595,Royal Garments Private Limited,Rajesh Sharma,FACTORY,"Industrial Road, Bommanahalli, Bengaluru, 560100",Bommanahalli,91,560100,SDPHR5356C,,,,2008-08-03,2027-08-03,ACTIVE,127,21341762.0
BBMP/560058/0597,Srinivasa Paper International,Ramesh Kumar,CHEMICAL,"Cross Road, BEL Road, Bengaluru, B'lore",BEL Road,171,560058,AHDHG0164L,,,,1997-03-26,2027-03-26,SUSPENDED,389,18671122.0
BBMP/560100/0598,Shree Beverages Enterprises,Suresh Nair,PRINTING,"618/3, Service Road, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,94,560100,KNFCO2987P,29KNFCO2987P1ZZ,9530572475,,2018-01-27,2027-01-27,ACTIVE,457,30998232.0
BBMP/560058/0600,Lakshmi Electricals Works,Rajesh Reddy,CHEMICAL,"Main Road, Peenya 2nd Stage, Bengaluru, B'lore",Peenya 2nd Stage,17,560058,PADHP7599D,29PADHP7599D9ZF,,,1992-09-19,2027-09-19,ACTIVE,421,41523031.0
BBMP/560100/0603,Pipes Mphasis Co,Suresh Kumar,FACTORY,"Service Road, Neeladri Nagar, Bengaluru, B'lore",Neeladri Nagar,149,560100,ZQMPQ4519J,29ZQMPQ4519J6ZM,,,2000-10-27,2027-10-27,ACTIVE,536,19202785.0
BBMP/560100/0604,Global Beverages Ltd,Ramesh Rao,FACTORY,"Cross Road, Electronic City Phase 1, Bengaluru, B'lore",Electronic City Phase 1,90,560100,,,9845351863,,2010-07-22,2027-07-22,ACTIVE,628,27950630.0
BBMP/560058/0605,Mahalaxmi Plastics & Co,Suresh Kumar,PHARMA,"3rd Main, Peenya Industrial Area, Bengaluru, B'lore",Peenya Industrial Area,54,560058,ONIHS6774H,29ONIHS6774H7Z5,,,2006-09-23,2027-09-23,ACTIVE,514,37345968.0
BBMP/560058/0606,Janatha Cables Ind,Anitha Kumar,FACTORY,"Cross Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",Rajajinagar Industrial Estate,45,560058,,,9950399614,,2010-11-18,2027-11-18,ACTIVE,189,31440882.0
BBMP/560058/0607,Mahalaxmi Pharmaceuticals Corporation,Ramesh Rao,FACTORY,"197/7, Service Road, Peenya Industrial Area, Bengaluru, 560058",Peenya Industrial Area,11,560058,GIPCW6858C,29GIPCW6858C5ZQ,9162076667,,2022-05-18,2027-05-18,ACTIVE,469,10444032.0
BBMP/560100/0608,Electricals National & Co,Ramesh Sharma,PHARMA,"842/7, Service Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,40,560100,SSDPD0829E,29SSDPD0829E4ZP,9629222315,,1991-04-09,2027-04-09,ACTIVE,359,6755581.0
BBMP/560058/0610,Royal Plastics International,Rajesh Reddy,FACTORY,"541/4, 1st Cross, Peenya 2nd Stage, Bengaluru, B'lore",Peenya 2nd Stage,24,560058,,,9322178026,,1993-05-04,2027-05-04,ACTIVE,505,35203053.0
BBMP/560100/0611,Venkateshwara Plastics Corporation,Anitha Kumar,GARMENT,"Service Road, Hosur Road, Bengaluru, 560100",Hosur Road,108,560100,,,9655566976,,1994-11-25,2027-11-25,ACTIVE,600,13769438.0
BBMP/560100/0613,Premier Electronics Pvt. Ltd.,Priya Rao,PRINTING,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,137,560100,LOLFF8264L,29LOLFF8264L2ZK,9449550126,,2000-09-18,2027-09-18,ACTIVE,233,25498546.0
BBMP/560058/0614,Motors Bangalore Traders,Anitha Nair,FOOD,"49/9, Main Road, Peenya 2nd Stage, Bengaluru, B'lore",Peenya 2nd Stage,197,560058,RGMPV7994F,29RGMPV7994F4ZP,9509825060,,2013-12-18,2027-12-18,SUSPENDED,110,10249836.0
BBMP/560058/0616,Wipro Electronics Manufacturers,Suresh Sharma,PHARMA,"2nd Cross, Peenya 2nd Stage, Bengaluru, 560058",Peenya 2nd Stage,144,560058,NNQPA9164N,29NNQPA9164N4ZG,9872002638,,1992-01-04,2027-01-04,ACTIVE,83,21632408.0
BBMP/560058/0617,Peoples Packaging Factory,Rajesh Reddy,PHARMA,"480/9, Main Road, Peenya 2nd Stage, Bengaluru, B'lore",Peenya 2nd Stage,142,560058,ULHCE0562K,29ULHCE0562K3ZV,9153745827,,2006-02-19,2027-02-19,ACTIVE,787,5346225.0
BBMP/560100/0618,Venkateshwara Valves Corporation,Priya Rao,FACTORY,"449/4, Main Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,69,560100,EZLAD5275P,29EZLAD5275P7ZV,9582536779,,2010-12-04,2027-12-04,ACTIVE,619,37709019.0
BBMP/560100/0620,Beverages Titan Works,Ramesh Rao,FACTORY,"476/4, 3rd Main, Bommanahalli, Bengaluru, 560100",Bommanahalli,108,560100,FCLFX2370N,,9920086048,,2014-04-01,2027-04-01,ACTIVE,796,23188010.0
BBMP/560058/0621,Titan Valves Works,Suresh Sharma,PHARMA,"Factory Road, Peenya, Bengaluru, B'lore",Peenya,78,560058,,,,,2002-05-21,2027-05-21,ACTIVE,718,22801771.0
BBMP/560100/0622,New Pharmaceuticals Co,Anitha Kumar,PHARMA,"Service Road, Electronic City Phase 1, Bengaluru, B'lore",Electronic City Phase 1,128,560100,RWRPK4270E,,9607739360,,2018-02-11,2027-02-11,ACTIVE,461,13533974.0
BBMP/560100/0623,Textiles Modern Corporation,Priya Kumar,GARMENT,"400/7, Cross Road, Electronic City Phase 2, Bengaluru, B'lore",Electronic City Phase 2,15,560100,IHLPB5756O,29IHLPB5756O7Z2,9460002412,,2001-02-06,2027-02-06,ACTIVE,264,17267319.0
BBMP/560100/0624,Karnataka Valves Works,Rajesh Kumar,FACTORY,"3rd Main, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,155,560100,NPWPI5054O,29NPWPI5054O7Z5,9812320980,,2001-11-06,2027-11-06,ACTIVE,201,25410731.0
BBMP/560100/0626,Garments United Limited,Suresh Sharma,FACTORY,"Factory Road, Bommanahalli, Bengaluru, B'lore",Bommanahalli,141,560100,JHAAH9902D,29JHAAH9902D3Z9,9859222304,,2006-12-11,2027-12-11,ACTIVE,647,1879402.0
BBMP/560058/0627,Beverages Sunrise Mfr,Ramesh Rao,PRINTING,"385/9, Ring Road, Rajajinagar Industrial Estate, Bengaluru, B'lore",Rajajinagar Industrial Estate,13,560058,IBEFV9549N,,,,2001-08-19,2027-08-19,ACTIVE,480,44411822.0
BBMP/560058/0628,Global Electricals & Co,Suresh Rao,FACTORY,"Cross Road, Peenya, Bengaluru, 560058",Peenya,114,560058,MFOPX0272K,29MFOPX0272K4ZZ,9174973085,,2003-09-28,2027-09-28,ACTIVE,359,7917273.0
BBMP/560058/0629,Karnataka Beverages Private Limited,Priya Kumar,CHEMICAL,"3rd Main, Yeshwanthpur, Bengaluru, B'lore",Yeshwanthpur,41,560058,,,9834282123,,2019-05-09,2027-05-09,ACTIVE,21,38512849.0
BBMP/560058/0630,Balaji Electricals Industries,Ramesh Reddy,FACTORY,"Service Road, Peenya Industrial Area, Bengaluru, 560058",Peenya Industrial Area,1,560058,KOLPL0500F,29KOLPL0500F2Z7,9464081682,,2006-06-19,2027-06-19,ACTIVE,87,25004657.0
BBMP/560100/0631,Balaji Printing Enterprises,Rajesh Nair,FACTORY,"Factory Road, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,107,560100,WBCHP4484T,,9782891982,,2013-03-23,2027-03-23,ACTIVE,433,26740407.0
BBMP/560100/0632,Pipes Bengaluru Pvt Ltd,Priya Reddy,FACTORY,"3rd Main, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,3,560100,TCFPI6469H,,9225510234,,1999-06-02,2027-06-02,CANCELLED,677,37787981.0
BBMP/560058/0633,Southern Garments Group,Priya Nair,PHARMA,"2nd Cross, Peenya 1st Stage, Bengaluru, B'lore",Peenya 1st Stage,100,560058,WXJFN9775M,,9852611277,,2018-06-06,2027-06-06,CANCELLED,455,1922964.0
BBMP/560100/0634,Royal Pipes International,Suresh Nair,CHEMICAL,"139/2, 1st Cross, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,78,560100,MGBHM6152S,29MGBHM6152S1Z6,9384157356,,2020-09-14,2027-09-14,SUSPENDED,481,48077487.0
BBMP/560100/0635,Electronics Titan Limited,Ramesh Kumar,FACTORY,"2nd Cross, Bommanahalli, Bengaluru, 560100",Bommanahalli,130,560100,SMTPN3502X,,9986793015,,2002-02-03,2027-02-03,ACTIVE,685,7601623.0
BBMP/560058/0636,Steel Infosys Group,Priya Reddy,PHARMA,"806/3, 2nd Cross, Peenya 1st Stage, Bengaluru, B'lore",Peenya 1st Stage,67,560058,AKPHS4620T,29AKPHS4620T4ZH,9234353094,,1996-03-03,2027-03-03,ACTIVE,669,12239622.0
BBMP/560058/0637,Premier Valves Traders,Suresh Sharma,FOOD,"3rd Main, BEL Road, Bengaluru, 560058",BEL Road,16,560058,VHFPB8652I,,9262111062,,1991-10-27,2027-10-27,ACTIVE,568,1997395.0
BBMP/560058/0638,Southern Printing Entp,Anitha Sharma,FOOD,"445/4, Service Road, Peenya, Bengaluru, B'lore",Peenya,153,560058,EATPI3145Y,,9371427381,,2014-07-02,2027-07-02,ACTIVE,380,2727612.0
BBMP/560058/0642,Motors Royal & Co,Priya Reddy,PHARMA,"2nd Cross, Rajajinagar Industrial Estate, Bengaluru, 560058",Rajajinagar Industrial Estate,187,560058,CMWCA3126X,29CMWCA3126X8ZT,9237981824,,2014-03-10,2027-03-10,ACTIVE,598,27139164.0
BBMP/560058/0643,New Valves Manufacturers,Anitha Nair,PRINTING,"Ring Road, BEL Road, Bengaluru, 560058",BEL Road,142,560058,HBLPF4516D,29HBLPF4516D2Z5,9650677231,,1992-08-26,2027-08-26,ACTIVE,143,8709859.0
BBMP/560100/0645,Infosys Plastics Pvt Ltd,Priya Rao,FACTORY,"2nd Cross, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,21,560100,HONFW0076Q,29HONFW0076Q6ZX,,,2015-09-21,2027-09-21,ACTIVE,594,29381858.0
BBMP/560058/0647,National Textiles Manufacturers,Ramesh Reddy,PHARMA,"3rd Main, Rajajinagar Industrial Estate, Bengaluru, B'lore",Rajajinagar Industrial Estate,13,560058,ZDDCC0645X,,9234224861,,1994-12-02,2027-12-02,ACTIVE,7,8642700.0
BBMP/560058/0648,Sunrise Foods Corporation,Suresh Rao,PHARMA,"763/8, Service Road, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,18,560058,AACAE5061V,,9457636864,,1997-02-16,2027-02-16,ACTIVE,420,36338685.0
BBMP/560100/0649,Pipes Modern Private Limited,Anitha Rao,PHARMA,"348/8, Service Road, Bommanahalli, Bengaluru, B'lore",Bommanahalli,82,560100,,,9627747232,,1999-12-16,2027-12-16,ACTIVE,474,16677551.0
BBMP/560100/0651,Wipro Foundry Manufacturers,Ramesh Reddy,FACTORY,"609/9, Ring Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,196,560100,YDNHV3528U,29YDNHV3528U4ZZ,,,2001-10-22,2027-10-22,SUSPENDED,139,6692388.0
BBMP/560100/0652,Electronics Balaji Corporation,Priya Reddy,PRINTING,"Cross Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,82,560100,KTRPW4843F,,9455818742,,2022-09-02,2027-09-02,ACTIVE,759,21417245.0
BBMP/560058/0653,Paper Janatha Co,Anitha Rao,FACTORY,"379/6, 3rd Main, Peenya 2nd Stage, Bengaluru, 560058",Peenya 2nd Stage,164,560058,WPHCI8284K,29WPHCI8284K9ZG,9128162381,,2004-12-26,2027-12-26,ACTIVE,291,8462964.0
BBMP/560058/0654,Bangalore Printing Co,Anitha Reddy,GARMENT,"96/1, 1st Cross, Peenya, Bengaluru, B'lore",Peenya,159,560058,ELHAF7193N,,,,2015-10-14,2027-10-14,ACTIVE,462,24550650.0
BBMP/560058/0655,Plastics Balaji & Co,Rajesh Sharma,PRINTING,"2nd Cross, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,63,560058,UTGHM7678F,,,,1991-05-15,2027-05-15,ACTIVE,208,8139193.0
BBMP/560058/0656,Rubber Premier Ltd,Rajesh Sharma,FOOD,"743/8, 1st Cross, Peenya 1st Stage, Bengaluru, B'lore",Peenya 1st Stage,126,560058,FCACI9961K,29FCACI9961K5ZE,,,1994-07-05,2027-07-05,CANCELLED,195,35654538.0
BBMP/560058/0657,Titan Paints Pvt. Ltd.,Priya Nair,PHARMA,"591/5, Service Road, Yeshwanthpur, Bengaluru, 560058",Yeshwanthpur,34,560058,TEVCP9594V,29TEVCP9594V4ZE,9169799633,,2006-05-24,2027-05-24,ACTIVE,555,23186644.0
BBMP/560058/0658,Mphasis Valves Pvt. Ltd.,Suresh Reddy,CHEMICAL,"Factory Road, Yeshwanthpur, Bengaluru, B'lore",Yeshwanthpur,98,560058,WZVAK2149M,29WZVAK2149M3ZM,,,1996-06-16,2027-06-16,CANCELLED,50,5756085.0
BBMP/560100/0659,Electronics KS Limited,Priya Kumar,FACTORY,"Factory Road, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,158,560100,PPLPA1703L,29PPLPA1703L1ZA,9206301047,,2018-04-26,2027-04-26,ACTIVE,187,26661931.0
BBMP/560100/0660,Janatha Ceramics Group,Priya Kumar,FOOD,"2nd Cross, Hosur Road, Bengaluru, B'lore",Hosur Road,153,560100,BWQPM0113Z,,9865253130,,2021-11-20,2027-11-20,ACTIVE,726,4922326.0
BBMP/560058/0661,Cables Premier Private Limited,Priya Sharma,FACTORY,"768/5, 3rd Main, Peenya 1st Stage, Bengaluru, B'lore",Peenya 1st Stage,143,560058,RAJAV8890I,29RAJAV8890I4ZC,9663698196,,1996-09-07,2027-09-07,ACTIVE,739,41535996.0
BBMP/560058/0663,Karnataka Pharmaceuticals Factory,Rajesh Kumar,CHEMICAL,"3rd Main, Peenya, Bengaluru, B'lore",Peenya,167,560058,XUJHK2925N,29XUJHK2925N3Z0,9963769126,,2009-10-24,2027-10-24,ACTIVE,516,28356584.0
BBMP/560058/0664,New Foods International,Anitha Kumar,FACTORY,"1/3, Cross Road, Yeshwanthpur, Bengaluru, B'lore",Yeshwanthpur,99,560058,YGGAL9047N,,9753303011,,2019-09-11,2027-09-11,ACTIVE,211,46430975.0
BBMP/560058/0665,Garments United Limited,Priya Kumar,CHEMICAL,"250/3, 2nd Cross, Rajajinagar Industrial Estate, Bengaluru, 560058",Rajajinagar Industrial Estate,162,560058,ZWRFF8178L,29ZWRFF8178L7ZJ,9190127577,,2009-01-19,2027-01-19,SUSPENDED,541,38233958.0
BBMP/560058/0668,Karnataka Pumps Works,Anitha Sharma,FACTORY,"Industrial Road, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,163,560058,WPBAD8138M,,9563645044,,2003-05-09,2027-05-09,ACTIVE,736,23920112.0
BBMP/560100/0669,Steel Peoples Limited,Ramesh Reddy,GARMENT,"Main Road, Neeladri Nagar, Bengaluru, 560100",Neeladri Nagar,62,560100,DRUFK5235C,29DRUFK5235C8ZG,9924976154,,2019-08-24,2027-08-24,SUSPENDED,36,5084074.0
BBMP/560100/0672,Valves Global Works,Priya Kumar,FACTORY,"923/9, Industrial Road, Electronic City Phase 1, Bengaluru, 560100",Electronic City Phase 1,181,560100,MSZHP2261C,29MSZHP2261C3ZW,9656916767,,1991-01-20,2027-01-20,ACTIVE,204,45256322.0
BBMP/560100/0673,Metals Lakshmi Group,Ramesh Nair,FACTORY,"Main Road, Neeladri Nagar, Bengaluru, B'lore",Neeladri Nagar,161,560100,,,9638823227,,2008-10-04,2027-10-04,ACTIVE,771,3421676.0
BBMP/560100/0674,Leather Southern Factory,Ramesh Kumar,PRINTING,"Ring Road, Bommanahalli, Bengaluru, B'lore",Bommanahalli,8,560100,MJRAE7026T,,9689606936,,2015-02-28,2027-02-28,ACTIVE,15,29431163.0
BBMP/560058/0676,Motors Star Factory,Suresh Nair,FACTORY,"Industrial Road, Peenya, Bengaluru, 560058",Peenya,139,560058,CCZAT4701E,,9687177363,,2006-02-02,2027-02-02,ACTIVE,112,29941688.0
BBMP/560100/0677,Valves Indian & Co,Rajesh Nair,CHEMICAL,"3rd Main, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,85,560100,TZJCM2759B,,9878904631,,2003-10-06,2027-10-06,CANCELLED,338,22687540.0
BBMP/560058/0678,Foundry Royal Enterprises,Suresh Sharma,FACTORY,"Ring Road, Peenya, Bengaluru, 560058",Peenya,43,560058,UMQCR5766Z,29UMQCR5766Z2ZF,9317175072,,2014-07-25,2027-07-25,ACTIVE,264,48220530.0
BBMP/560058/0679,Srinivasa Paper Limited,Suresh Nair,FACTORY,"192/3, Factory Road, Yeshwanthpur, Bengaluru, 560058",Yeshwanthpur,7,560058,NGHHT6184Z,29NGHHT6184Z6ZB,9474072636,,2009-07-21,2027-07-21,ACTIVE,46,38866527.0
BBMP/560100/0680,Motors Star Traders,Rajesh Nair,FACTORY,"470/2, 3rd Main, Electronic City Phase 1, Bengaluru, B'lore",Electronic City Phase 1,77,560100,VFJAZ3752O,,9793020101,,2011-04-02,2027-04-02,ACTIVE,650,31386568.0
BBMP/560058/0681,Indian Furniture Enterprises,Rajesh Sharma,FACTORY,"Main Road, BEL Road, Bengaluru, 560058",BEL Road,40,560058,BXTAC0734A,,9988781223,,2003-06-07,2027-06-07,ACTIVE,91,2493007.0
BBMP/560100/0682,Karnataka Printing Mfg,Priya Sharma,FOOD,"709/1, Factory Road, Kudlu Gate, Bengaluru, 560100",Kudlu Gate,171,560100,,,9147711383,,2008-10-08,2027-10-08,ACTIVE,342,47882159.0
BBMP/560058/0683,Srinivasa Valves & Co,Suresh Reddy,GARMENT,"Ring Road, BEL Road, Bengaluru, 560058",BEL Road,26,560058,,,9718481116,,2005-05-11,2027-05-11,ACTIVE,360,6201871.0
BBMP/560100/0684,KS Printing Ind,Ramesh Rao,CHEMICAL,"2nd Cross, Electronic City Phase 2, Bengaluru, 560100",Electronic City Phase 2,70,560100,MGRFY7789H,29MGRFY7789H6Z3,,,2002-08-02,2027-08-02,SUSPENDED,720,45859652.0
BBMP/560058/0685,Ceramics Royal Limited,Rajesh Sharma,FACTORY,"111/3, 1st Cross, Peenya 2nd Stage, Bengaluru, 560058",Peenya 2nd Stage,145,560058,TYZFB5275F,29TYZFB5275F1ZL,9234470431,,2001-03-23,2027-03-23,ACTIVE,150,39815112.0
BBMP/560058/0687,Raghavendra Valves Private Limited,Priya Reddy,FACTORY,"706/4, 3rd Main, BEL Road, Bengaluru, 560058",BEL Road,194,560058,JMDFM8725I,29JMDFM8725I2ZT,,,1990-09-16,2027-09-16,ACTIVE,664,48454931.0
BBMP/560058/0689,Lakshmi Engineering Limited,Suresh Nair,FACTORY,"Service Road, Peenya 1st Stage, Bengaluru, 560058",Peenya 1st Stage,105,560058,PRDCH2382F,29PRDCH2382F2ZW,,,1994-07-13,2027-07-13,ACTIVE,365,48224441.0
